tp,fp,fn,precision,recall,f1,num_preds,num_gold,num_unique_preds,duplicate_rate,note_id
0,11,11,0.0,0.0,0.0,11,11,11,0.0,1652
0,7,11,0.0,0.0,0.0,7,11,7,0.0,1692
0,8,11,0.0,0.0,0.0,8,11,8,0.0,1694
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,1699
0,5,11,0.0,0.0,0.0,5,11,5,0.0,1723
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,1742
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,1809
0,5,11,0.0,0.0,0.0,5,11,5,0.0,1835
0,6,11,0.0,0.0,0.0,6,11,6,0.0,1847
2,8,9,0.2,0.18181818181818182,0.1904761904761905,10,11,10,0.0,1855
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,1881
0,8,11,0.0,0.0,0.0,8,11,8,0.0,1939
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,1948
0,7,11,0.0,0.0,0.0,7,11,7,0.0,2078
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2151
2,6,9,0.25,0.18181818181818182,0.2105263157894737,8,11,8,0.0,2163
0,6,11,0.0,0.0,0.0,6,11,6,0.0,2184
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,2198
2,6,9,0.25,0.18181818181818182,0.2105263157894737,8,11,8,0.0,2201
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2223
1,10,10,0.09090909090909091,0.09090909090909091,0.09090909090909091,11,11,11,0.0,2271
2,5,9,0.2857142857142857,0.18181818181818182,0.2222222222222222,7,11,7,0.0,2285
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2290
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2308
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,2315
0,13,11,0.0,0.0,0.0,13,11,12,0.07692307692307687,2425
0,5,11,0.0,0.0,0.0,5,11,5,0.0,2428
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,2430
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2436
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10004
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10010
0,14,11,0.0,0.0,0.0,14,11,14,0.0,10013
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10019
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10028
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10030
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10044
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10047
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10067
0,15,11,0.0,0.0,0.0,15,11,15,0.0,10075
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10101
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10123
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10124
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10131
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10132
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10137
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10174
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10180
1,11,10,0.08333333333333333,0.09090909090909091,0.08695652173913043,12,11,12,0.0,10181
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10182
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10183
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10192
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10196
0,9,11,0.0,0.0,0.0,9,11,7,0.2222222222222222,10201
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10206
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10216
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10223
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10227
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10228
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10233
0,13,11,0.0,0.0,0.0,13,11,13,0.0,10267
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10268
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10269
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10316
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,10321
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10329
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10341
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10345
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10354
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10358
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10360
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10368
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10369
0,12,11,0.0,0.0,0.0,12,11,12,0.0,10384
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10414
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10420
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10426
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10454
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10459
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,10460
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10476
1,13,10,0.07142857142857142,0.09090909090909091,0.08,14,11,14,0.0,10487
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10502
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10530
1,13,10,0.07142857142857142,0.09090909090909091,0.08,14,11,14,0.0,10534
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10536
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10537
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10538
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10542
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10555
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10589
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10592
1,11,10,0.08333333333333333,0.09090909090909091,0.08695652173913043,12,11,12,0.0,10593
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10608
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10620
0,12,11,0.0,0.0,0.0,12,11,12,0.0,10622
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10639
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10645
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10646
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10659
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10665
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10693
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10738
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10747
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10750
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10772
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10780
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10785
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10814
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10819
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10820
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10822
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10846
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10847
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10850
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10851
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10852
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10854
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10860
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10869
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10873
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10888
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10911
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10926
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10944
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10952
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10968
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,10970
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10972
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,10988
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,20001
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,20040
0,10,16,0.0,0.0,0.0,10,16,10,0.0,20118
0,13,16,0.0,0.0,0.0,13,16,13,0.0,20158
3,6,13,0.3333333333333333,0.1875,0.24000000000000005,9,16,9,0.0,20167
2,13,14,0.13333333333333333,0.125,0.12903225806451615,15,16,15,0.0,20169
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20203
0,8,16,0.0,0.0,0.0,8,16,8,0.0,20225
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,20259
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,20260
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,20299
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20303
0,8,16,0.0,0.0,0.0,8,16,8,0.0,20304
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20360
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,20377
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,20383
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,20388
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,20410
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,20445
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20458
1,9,15,0.1,0.0625,0.07692307692307693,10,16,10,0.0,20492
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20507
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,20540
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20572
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,20588
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20619
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20631
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20643
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20666
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20683
1,12,15,0.07692307692307693,0.0625,0.06896551724137931,13,16,13,0.0,20747
0,8,16,0.0,0.0,0.0,8,16,8,0.0,20755
0,12,16,0.0,0.0,0.0,12,16,12,0.0,20772
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20791
1,11,15,0.08333333333333333,0.0625,0.07142857142857144,12,16,12,0.0,20877
0,7,16,0.0,0.0,0.0,7,16,7,0.0,20895
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,20926
1,16,15,0.058823529411764705,0.0625,0.06060606060606061,17,16,17,0.0,21030
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21051
1,10,15,0.09090909090909091,0.0625,0.07407407407407407,11,16,11,0.0,21054
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21055
1,12,15,0.07692307692307693,0.0625,0.06896551724137931,13,16,13,0.0,21113
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21114
1,9,15,0.1,0.0625,0.07692307692307693,10,16,10,0.0,21133
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,21137
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,21141
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21151
2,11,14,0.15384615384615385,0.125,0.13793103448275862,13,16,13,0.0,21184
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21188
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21214
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21219
1,9,15,0.1,0.0625,0.07692307692307693,10,16,10,0.0,21268
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,21269
0,6,16,0.0,0.0,0.0,6,16,6,0.0,21282
1,11,15,0.08333333333333333,0.0625,0.07142857142857144,12,16,12,0.0,21285
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21288
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21310
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21317
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21324
1,15,15,0.0625,0.0625,0.0625,16,16,16,0.0,21325
0,15,16,0.0,0.0,0.0,15,16,15,0.0,21372
1,9,15,0.1,0.0625,0.07692307692307693,10,16,10,0.0,21391
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21427
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,21496
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21532
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21538
2,11,14,0.15384615384615385,0.125,0.13793103448275862,13,16,13,0.0,21540
0,7,16,0.0,0.0,0.0,7,16,7,0.0,21576
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21591
0,8,16,0.0,0.0,0.0,8,16,8,0.0,21614
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,21621
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21627
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21630
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,21681
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,21686
1,12,15,0.07692307692307693,0.0625,0.06896551724137931,13,16,13,0.0,21706
0,7,16,0.0,0.0,0.0,7,16,7,0.0,21724
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,21730
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21773
2,9,14,0.18181818181818182,0.125,0.14814814814814814,11,16,11,0.0,21807
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21808
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21814
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21844
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21853
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21880
1,10,15,0.09090909090909091,0.0625,0.07407407407407407,11,16,11,0.0,21905
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21909
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21966
0,7,16,0.0,0.0,0.0,7,16,7,0.0,21979
1,11,15,0.08333333333333333,0.0625,0.07142857142857144,12,16,12,0.0,21993
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21997
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,22015
0,7,16,0.0,0.0,0.0,7,16,7,0.0,22023
2,10,14,0.16666666666666666,0.125,0.14285714285714288,12,16,12,0.0,22053
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,22081
2,10,14,0.16666666666666666,0.125,0.14285714285714288,12,16,12,0.0,22083
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,22091
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,22099
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,22120
1,10,15,0.09090909090909091,0.0625,0.07407407407407407,11,16,11,0.0,22123
1,8,13,0.1111111111111111,0.07142857142857142,0.08695652173913043,9,14,9,0.0,30037
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,30116
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,30168
1,13,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,14,14,14,0.0,30260
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,30437
0,15,14,0.0,0.0,0.0,15,14,15,0.0,30515
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,30549
1,15,13,0.0625,0.07142857142857142,0.06666666666666667,16,14,16,0.0,30591
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,30628
0,8,14,0.0,0.0,0.0,8,14,8,0.0,30772
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,30918
0,6,14,0.0,0.0,0.0,6,14,6,0.0,30961
0,8,14,0.0,0.0,0.0,8,14,8,0.0,31272
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,31292
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,31368
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,31383
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,31408
1,8,13,0.1111111111111111,0.07142857142857142,0.08695652173913043,9,14,9,0.0,31476
0,7,14,0.0,0.0,0.0,7,14,7,0.0,31534
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,31543
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,31608
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,31652
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,31663
0,10,14,0.0,0.0,0.0,10,14,10,0.0,31759
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,31800
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,31952
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,32588
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,32614
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,32657
2,5,12,0.2857142857142857,0.14285714285714285,0.19047619047619047,7,14,7,0.0,32932
0,11,14,0.0,0.0,0.0,11,14,11,0.0,32996
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,33155
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,33317
0,7,14,0.0,0.0,0.0,7,14,7,0.0,33318
0,6,14,0.0,0.0,0.0,6,14,6,0.0,33415
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,33417
1,10,13,0.09090909090909091,0.07142857142857142,0.08,11,14,11,0.0,33444
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33460
0,7,14,0.0,0.0,0.0,7,14,7,0.0,33531
0,11,14,0.0,0.0,0.0,11,14,11,0.0,33563
1,13,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,14,14,14,0.0,33652
0,7,14,0.0,0.0,0.0,7,14,7,0.0,33662
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,34251
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,34264
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,34274
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,34659
1,8,13,0.1111111111111111,0.07142857142857142,0.08695652173913043,9,14,9,0.0,34742
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,34766
0,9,14,0.0,0.0,0.0,9,14,9,0.0,34803
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,34827
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,34873
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,34898
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,34918
0,7,14,0.0,0.0,0.0,7,14,7,0.0,34986
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,35092
0,8,14,0.0,0.0,0.0,8,14,8,0.0,35141
0,17,14,0.0,0.0,0.0,17,14,17,0.0,35187
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,35333
0,8,14,0.0,0.0,0.0,8,14,8,0.0,35360
0,8,14,0.0,0.0,0.0,8,14,8,0.0,35441
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,35741
0,7,14,0.0,0.0,0.0,7,14,7,0.0,35804
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,35950
1,10,13,0.09090909090909091,0.07142857142857142,0.08,11,14,11,0.0,36166
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,36325
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,36481
0,9,14,0.0,0.0,0.0,9,14,9,0.0,36485
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,36515
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,36652
0,5,14,0.0,0.0,0.0,5,14,5,0.0,36668
0,6,14,0.0,0.0,0.0,6,14,6,0.0,36682
0,7,14,0.0,0.0,0.0,7,14,7,0.0,36783
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,36990
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,37081
0,6,14,0.0,0.0,0.0,6,14,6,0.0,37121
1,10,13,0.09090909090909091,0.07142857142857142,0.08,11,14,11,0.0,37140
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,37186
0,12,14,0.0,0.0,0.0,12,14,12,0.0,37240
0,8,14,0.0,0.0,0.0,8,14,8,0.0,37417
