tp,fp,fn,precision,recall,f1,num_preds,num_gold,num_unique_preds,duplicate_rate,note_id
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1110
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1115
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1133
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1146
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1149
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1151
0,1,11,0.0,0.0,0.0,1,11,1,0.0,1165
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1173
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1186
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1200
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1209
0,4,11,0.0,0.0,0.0,4,11,4,0.0,1235
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1250
3,1,8,0.75,0.2727272727272727,0.39999999999999997,4,11,4,0.0,1264
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1270
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1281
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1318
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1376
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1512
3,3,8,0.5,0.2727272727272727,0.3529411764705882,6,11,6,0.0,1547
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1581
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1587
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1613
0,3,11,0.0,0.0,0.0,3,11,3,0.0,1622
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1652
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1692
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1694
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1699
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1723
2,4,9,0.3333333333333333,0.18181818181818182,0.23529411764705885,6,11,6,0.0,1742
0,4,11,0.0,0.0,0.0,4,11,4,0.0,1809
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1835
0,2,11,0.0,0.0,0.0,2,11,2,0.0,1847
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1855
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1881
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1939
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1948
0,3,11,0.0,0.0,0.0,3,11,3,0.0,2078
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,2151
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2163
0,6,11,0.0,0.0,0.0,6,11,6,0.0,2184
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,2198
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2201
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,2223
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,2271
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,2285
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2290
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,2308
0,1,11,0.0,0.0,0.0,1,11,1,0.0,2315
1,9,10,0.1,0.09090909090909091,0.09523809523809525,10,11,10,0.0,2425
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2428
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,2430
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,2436
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10004
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10010
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10013
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10019
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,10028
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10030
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10044
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10047
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10067
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10075
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10101
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10123
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10124
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10131
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,10132
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10137
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10174
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10180
2,9,9,0.18181818181818182,0.18181818181818182,0.18181818181818182,11,11,11,0.0,10181
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10182
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,10183
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10192
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10196
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10201
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10206
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10216
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10223
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10227
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10228
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10233
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10267
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,10268
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10269
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10316
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10321
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10329
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10341
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10345
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10354
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10358
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10360
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10368
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10369
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,10384
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10414
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10420
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10426
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10454
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10459
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10460
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10476
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,10487
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,10502
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10530
2,7,9,0.2222222222222222,0.18181818181818182,0.19999999999999998,9,11,9,0.0,10534
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10536
1,9,10,0.1,0.09090909090909091,0.09523809523809525,10,11,10,0.0,10537
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,10538
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10542
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10555
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10589
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10592
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,10593
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10608
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10620
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10622
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,10639
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10645
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10646
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10659
2,4,9,0.3333333333333333,0.18181818181818182,0.23529411764705885,6,11,6,0.0,10665
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,10693
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10738
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10747
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10750
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10772
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10780
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10785
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10814
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10819
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10820
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,10822
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10846
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10847
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10850
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10851
2,4,9,0.3333333333333333,0.18181818181818182,0.23529411764705885,6,11,6,0.0,10852
1,7,10,0.125,0.09090909090909091,0.10526315789473685,8,11,8,0.0,10854
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,10860
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,10869
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10873
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10888
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10911
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10926
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10944
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10952
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10968
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10970
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10972
1,9,10,0.1,0.09090909090909091,0.09523809523809525,10,11,10,0.0,10988
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20001
2,1,14,0.6666666666666666,0.125,0.21052631578947367,3,16,3,0.0,20040
0,1,16,0.0,0.0,0.0,1,16,1,0.0,20118
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20158
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,20167
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20169
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20203
0,1,16,0.0,0.0,0.0,1,16,1,0.0,20225
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20259
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20260
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20299
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20303
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,20304
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,20360
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20377
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20383
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20388
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,20410
4,7,12,0.36363636363636365,0.25,0.2962962962962963,11,16,11,0.0,20445
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,20458
0,6,16,0.0,0.0,0.0,6,16,6,0.0,20492
0,3,16,0.0,0.0,0.0,3,16,3,0.0,20507
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20540
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20572
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20588
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,20619
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20631
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20643
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,20666
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20683
0,5,16,0.0,0.0,0.0,5,16,5,0.0,20747
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20755
0,3,16,0.0,0.0,0.0,3,16,3,0.0,20772
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20791
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20877
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20895
1,7,15,0.125,0.0625,0.08333333333333333,8,16,8,0.0,20926
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21030
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,21051
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,21054
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21055
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21113
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21114
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21133
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21137
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21141
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21151
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21184
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21188
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21214
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21219
0,5,16,0.0,0.0,0.0,5,16,5,0.0,21268
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21269
0,3,16,0.0,0.0,0.0,3,16,3,0.0,21282
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21285
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21288
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21310
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21317
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21324
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21325
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21372
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21391
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21427
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21496
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21532
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21538
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21540
0,6,16,0.0,0.0,0.0,6,16,6,0.0,21576
2,1,14,0.6666666666666666,0.125,0.21052631578947367,3,16,3,0.0,21591
0,3,16,0.0,0.0,0.0,3,16,3,0.0,21614
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21621
1,0,15,1.0,0.0625,0.11764705882352941,1,16,1,0.0,21627
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21630
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21681
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21686
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21706
0,5,16,0.0,0.0,0.0,5,16,5,0.0,21724
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21730
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21773
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21807
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21808
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21814
0,8,16,0.0,0.0,0.0,8,16,8,0.0,21844
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21853
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21880
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21905
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21909
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21966
0,7,16,0.0,0.0,0.0,7,16,7,0.0,21979
1,1,15,0.5,0.0625,0.1111111111111111,2,16,2,0.0,21993
0,7,16,0.0,0.0,0.0,7,16,7,0.0,21997
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,22015
0,2,16,0.0,0.0,0.0,2,16,2,0.0,22023
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,22053
0,3,16,0.0,0.0,0.0,3,16,3,0.0,22081
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,22083
0,5,16,0.0,0.0,0.0,5,16,5,0.0,22091
2,2,14,0.5,0.125,0.2,4,16,4,0.0,22099
2,2,14,0.5,0.125,0.2,4,16,4,0.0,22120
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,22123
1,8,13,0.1111111111111111,0.07142857142857142,0.08695652173913043,9,14,9,0.0,30037
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,30116
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,30168
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,30260
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,30437
0,4,14,0.0,0.0,0.0,4,14,4,0.0,30515
1,11,13,0.08333333333333333,0.07142857142857142,0.07692307692307691,12,14,12,0.0,30549
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,30591
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,30628
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,30772
2,7,12,0.2222222222222222,0.14285714285714285,0.17391304347826086,9,14,9,0.0,30918
0,5,14,0.0,0.0,0.0,5,14,5,0.0,30961
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,31272
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31292
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,31368
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31383
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31408
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31476
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,31534
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,31543
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,31608
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31652
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,31663
0,2,14,0.0,0.0,0.0,2,14,2,0.0,31759
1,9,13,0.1,0.07142857142857142,0.08333333333333333,10,14,10,0.0,31800
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,31952
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,32588
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,32614
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,32657
2,1,12,0.6666666666666666,0.14285714285714285,0.23529411764705882,3,14,3,0.0,32932
0,7,14,0.0,0.0,0.0,7,14,7,0.0,32996
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,33155
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33317
0,5,14,0.0,0.0,0.0,5,14,5,0.0,33318
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,33415
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33417
1,10,13,0.09090909090909091,0.07142857142857142,0.08,11,14,11,0.0,33444
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,33460
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,33531
2,3,12,0.4,0.14285714285714285,0.21052631578947364,5,14,5,0.0,33563
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,33652
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,33662
0,2,14,0.0,0.0,0.0,2,14,2,0.0,34251
0,9,14,0.0,0.0,0.0,9,14,9,0.0,34264
2,4,12,0.3333333333333333,0.14285714285714285,0.2,6,14,6,0.0,34274
3,5,11,0.375,0.21428571428571427,0.2727272727272727,8,14,8,0.0,34659
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,34742
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,34766
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,34803
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,34827
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,34873
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,34898
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,34918
0,3,14,0.0,0.0,0.0,3,14,3,0.0,34986
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,35092
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,35141
1,7,13,0.125,0.07142857142857142,0.09090909090909091,8,14,8,0.0,35187
2,10,12,0.16666666666666666,0.14285714285714285,0.15384615384615383,12,14,12,0.0,35333
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,35360
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,35441
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,35741
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,35804
