tp,fp,fn,precision,recall,f1,num_preds,num_gold,num_unique_preds,duplicate_rate,note_id
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,777
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,796
0,2,11,0.0,0.0,0.0,2,11,2,0.0,804
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,810
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,816
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,817
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,821
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,831
1,11,10,0.08333333333333333,0.09090909090909091,0.08695652173913043,12,11,12,0.0,861
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,883
0,0,11,0.0,0.0,0.0,0,11,0,0.0,970
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,977
0,0,11,0.0,0.0,0.0,0,11,0,0.0,987
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1010
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1110
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1115
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1133
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1146
0,2,11,0.0,0.0,0.0,2,11,2,0.0,1149
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1151
0,5,11,0.0,0.0,0.0,5,11,5,0.0,1165
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1173
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1186
1,0,10,1.0,0.09090909090909091,0.16666666666666669,1,11,1,0.0,1200
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1209
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1235
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1250
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1264
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1270
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1281
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1318
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1376
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1512
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1547
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1581
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1587
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,1613
2,5,9,0.2857142857142857,0.18181818181818182,0.2222222222222222,7,11,7,0.0,1622
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,1652
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1692
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1694
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1699
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,1723
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1742
0,3,11,0.0,0.0,0.0,3,11,3,0.0,1809
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,1835
0,2,11,0.0,0.0,0.0,2,11,2,0.0,1847
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,1855
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,1881
0,0,11,0.0,0.0,0.0,0,11,0,0.0,1939
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,1948
0,2,11,0.0,0.0,0.0,2,11,2,0.0,2078
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,2151
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2163
0,2,11,0.0,0.0,0.0,2,11,2,0.0,2184
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,2198
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2201
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,2223
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,2271
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,2285
2,2,9,0.5,0.18181818181818182,0.26666666666666666,4,11,4,0.0,2290
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,2308
0,0,11,0.0,0.0,0.0,0,11,0,0.0,2315
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,2425
0,0,11,0.0,0.0,0.0,0,11,0,0.0,2428
2,3,9,0.4,0.18181818181818182,0.25000000000000006,5,11,5,0.0,2430
0,2,11,0.0,0.0,0.0,2,11,2,0.0,2436
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10004
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10010
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10013
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10019
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10028
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10030
0,8,11,0.0,0.0,0.0,8,11,8,0.0,10044
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10047
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10067
2,11,9,0.15384615384615385,0.18181818181818182,0.16666666666666669,13,11,13,0.0,10075
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10101
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10123
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10124
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10131
2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,3,11,3,0.0,10132
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10137
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10174
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10180
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10181
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10182
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10183
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10192
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10196
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10201
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10206
0,7,11,0.0,0.0,0.0,7,11,7,0.0,10216
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10223
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10227
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10228
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10233
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10267
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10268
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10269
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10316
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10321
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10329
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10341
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10345
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10354
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10358
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10360
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10368
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10369
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,10384
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10414
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10420
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10426
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10454
1,2,10,0.3333333333333333,0.09090909090909091,0.14285714285714288,3,11,3,0.0,10459
1,1,10,0.5,0.09090909090909091,0.15384615384615385,2,11,2,0.0,10460
1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111,7,11,7,0.0,10476
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10487
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10502
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10530
1,10,10,0.09090909090909091,0.09090909090909091,0.09090909090909091,11,11,11,0.0,10534
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10536
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10537
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10538
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10542
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10555
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10589
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10592
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10593
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10608
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10620
0,10,11,0.0,0.0,0.0,10,11,10,0.0,10622
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10639
1,4,10,0.2,0.09090909090909091,0.12500000000000003,5,11,5,0.0,10645
0,9,11,0.0,0.0,0.0,9,11,9,0.0,10646
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10659
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10665
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10693
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10738
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10747
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10750
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10772
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10780
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10785
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10814
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10819
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10820
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10822
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10846
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10847
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10850
0,0,11,0.0,0.0,0.0,0,11,0,0.0,10851
0,6,11,0.0,0.0,0.0,6,11,6,0.0,10852
0,2,11,0.0,0.0,0.0,2,11,2,0.0,10854
1,5,10,0.16666666666666666,0.09090909090909091,0.11764705882352942,6,11,6,0.0,10860
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10869
1,8,10,0.1111111111111111,0.09090909090909091,0.09999999999999999,9,11,9,0.0,10873
0,4,11,0.0,0.0,0.0,4,11,4,0.0,10888
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10911
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10926
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10944
0,3,11,0.0,0.0,0.0,3,11,3,0.0,10952
0,1,11,0.0,0.0,0.0,1,11,1,0.0,10968
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10970
0,5,11,0.0,0.0,0.0,5,11,5,0.0,10972
1,3,10,0.25,0.09090909090909091,0.13333333333333333,4,11,4,0.0,10988
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,20001
0,2,16,0.0,0.0,0.0,2,16,2,0.0,20040
0,0,16,0.0,0.0,0.0,0,16,0,0.0,20118
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,20158
3,2,13,0.6,0.1875,0.2857142857142857,5,16,5,0.0,20167
3,8,13,0.2727272727272727,0.1875,0.2222222222222222,11,16,11,0.0,20169
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20203
0,3,16,0.0,0.0,0.0,3,16,3,0.0,20225
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20259
2,1,14,0.6666666666666666,0.125,0.21052631578947367,3,16,3,0.0,20260
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20299
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20303
0,0,16,0.0,0.0,0.0,0,16,0,0.0,20304
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,20360
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,20377
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20383
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,20388
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,20410
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20445
0,0,16,0.0,0.0,0.0,0,16,0,0.0,20458
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,20492
0,3,16,0.0,0.0,0.0,3,16,3,0.0,20507
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20540
2,2,14,0.5,0.125,0.2,4,16,4,0.0,20572
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20588
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,20619
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20631
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20643
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,20666
0,0,16,0.0,0.0,0.0,0,16,0,0.0,20683
3,8,13,0.2727272727272727,0.1875,0.2222222222222222,11,16,11,0.0,20747
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,20755
1,6,15,0.14285714285714285,0.0625,0.08695652173913043,7,16,7,0.0,20772
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,20791
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,20877
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,20895
0,0,16,0.0,0.0,0.0,0,16,0,0.0,20926
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21030
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21051
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21054
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21055
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21113
1,1,15,0.5,0.0625,0.1111111111111111,2,16,2,0.0,21114
1,8,15,0.1111111111111111,0.0625,0.08,9,16,9,0.0,21133
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21137
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21141
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21151
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21184
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21188
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21214
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21219
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21268
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21269
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21282
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21285
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21288
2,5,14,0.2857142857142857,0.125,0.17391304347826086,7,16,7,0.0,21310
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21317
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21324
2,12,14,0.14285714285714285,0.125,0.13333333333333333,14,16,14,0.0,21325
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21372
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21391
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21427
1,1,15,0.5,0.0625,0.1111111111111111,2,16,2,0.0,21496
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21532
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21538
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21540
0,2,16,0.0,0.0,0.0,2,16,2,0.0,21576
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21591
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21614
1,5,15,0.16666666666666666,0.0625,0.09090909090909091,6,16,6,0.0,21621
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21627
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21630
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21681
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21686
1,3,15,0.25,0.0625,0.1,4,16,4,0.0,21706
0,3,16,0.0,0.0,0.0,3,16,3,0.0,21724
2,1,14,0.6666666666666666,0.125,0.21052631578947367,3,16,3,0.0,21730
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21773
2,7,14,0.2222222222222222,0.125,0.16,9,16,9,0.0,21807
2,2,14,0.5,0.125,0.2,4,16,4,0.0,21808
2,6,14,0.25,0.125,0.16666666666666666,8,16,8,0.0,21814
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21844
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,21853
1,2,15,0.3333333333333333,0.0625,0.10526315789473684,3,16,3,0.0,21880
1,4,15,0.2,0.0625,0.09523809523809523,5,16,5,0.0,21905
3,10,13,0.23076923076923078,0.1875,0.20689655172413793,13,16,13,0.0,21909
2,4,14,0.3333333333333333,0.125,0.18181818181818182,6,16,6,0.0,21966
0,3,16,0.0,0.0,0.0,3,16,3,0.0,21979
4,3,12,0.5714285714285714,0.25,0.34782608695652173,7,16,7,0.0,21993
0,0,16,0.0,0.0,0.0,0,16,0,0.0,21997
2,3,14,0.4,0.125,0.19047619047619047,5,16,5,0.0,22015
0,2,16,0.0,0.0,0.0,2,16,2,0.0,22023
0,0,16,0.0,0.0,0.0,0,16,0,0.0,22053
0,2,16,0.0,0.0,0.0,2,16,2,0.0,22081
0,8,16,0.0,0.0,0.0,8,16,8,0.0,22083
0,0,16,0.0,0.0,0.0,0,16,0,0.0,22091
2,1,14,0.6666666666666666,0.125,0.21052631578947367,3,16,3,0.0,22099
0,3,16,0.0,0.0,0.0,3,16,3,0.0,22120
2,8,14,0.2,0.125,0.15384615384615385,10,16,10,0.0,22123
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,30037
2,4,12,0.3333333333333333,0.14285714285714285,0.2,6,14,6,0.0,30116
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,30168
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,30260
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,30437
2,8,12,0.2,0.14285714285714285,0.16666666666666666,10,14,10,0.0,30515
0,0,14,0.0,0.0,0.0,0,14,0,0.0,30549
2,11,12,0.15384615384615385,0.14285714285714285,0.14814814814814817,13,14,13,0.0,30591
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,30628
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,30772
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,30918
0,1,14,0.0,0.0,0.0,1,14,1,0.0,30961
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31272
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31292
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31368
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,31383
0,4,14,0.0,0.0,0.0,4,14,4,0.0,31408
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31476
0,0,14,0.0,0.0,0.0,0,14,0,0.0,31534
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31543
0,0,14,0.0,0.0,0.0,0,14,0,0.0,31608
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,31652
2,6,12,0.25,0.14285714285714285,0.18181818181818182,8,14,8,0.0,31663
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31759
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,31800
0,2,14,0.0,0.0,0.0,2,14,2,0.0,31952
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,32588
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,32614
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,32657
2,3,12,0.4,0.14285714285714285,0.21052631578947364,5,14,5,0.0,32932
0,9,14,0.0,0.0,0.0,9,14,9,0.0,32996
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33155
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33317
0,3,14,0.0,0.0,0.0,3,14,3,0.0,33318
3,1,11,0.75,0.21428571428571427,0.3333333333333333,4,14,4,0.0,33415
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,33417
0,2,14,0.0,0.0,0.0,2,14,2,0.0,33444
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,33460
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,33531
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,33563
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,33652
0,3,14,0.0,0.0,0.0,3,14,3,0.0,33662
1,1,13,0.5,0.07142857142857142,0.125,2,14,2,0.0,34251
1,1,13,0.5,0.07142857142857142,0.125,2,14,2,0.0,34264
2,3,12,0.4,0.14285714285714285,0.21052631578947364,5,14,5,0.0,34274
0,1,14,0.0,0.0,0.0,1,14,1,0.0,34659
2,5,12,0.2857142857142857,0.14285714285714285,0.19047619047619047,7,14,7,0.0,34742
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,34766
3,4,11,0.42857142857142855,0.21428571428571427,0.2857142857142857,7,14,7,0.0,34803
0,3,14,0.0,0.0,0.0,3,14,3,0.0,34827
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,34873
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,34898
0,0,14,0.0,0.0,0.0,0,14,0,0.0,34918
0,0,14,0.0,0.0,0.0,0,14,0,0.0,34986
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,35092
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,35141
3,11,11,0.21428571428571427,0.21428571428571427,0.21428571428571427,14,14,14,0.0,35187
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,35333
2,3,12,0.4,0.14285714285714285,0.21052631578947364,5,14,5,0.0,35360
2,9,12,0.18181818181818182,0.14285714285714285,0.16,11,14,11,0.0,35441
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,35741
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,35804
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,35950
2,7,12,0.2222222222222222,0.14285714285714285,0.17391304347826086,9,14,9,0.0,36166
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,36325
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,36481
1,3,13,0.25,0.07142857142857142,0.11111111111111112,4,14,4,0.0,36485
2,4,12,0.3333333333333333,0.14285714285714285,0.2,6,14,6,0.0,36515
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,36652
1,5,13,0.16666666666666666,0.07142857142857142,0.1,6,14,6,0.0,36668
0,4,14,0.0,0.0,0.0,4,14,4,0.0,36682
1,4,13,0.2,0.07142857142857142,0.10526315789473682,5,14,5,0.0,36783
1,2,13,0.3333333333333333,0.07142857142857142,0.11764705882352941,3,14,3,0.0,36990
1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,7,14,7,0.0,37081
